"","address","count","time"
"363","12aFvemkbD9PT89LfD4eZaDwsw4sNmK7mh",2,4
"364","12AFyqcSVmP9JPaVfQY63xmvCshwz5y677",1,1
"365","12AgCXtnVxKi1HmNVKVXJGgzSWD8J1r6mo",1,1
"366","12ajPabQCPgEEYcBWtP5bJzr1n2A4WBnuX",1,1
"367","12aK7MPgDie2DxLkTH3yesavVZzhWsq2r6",5,17
"368","12amEf9XTNYfnetjgn54KdDyBJ5hXdx1Sj",1,1
"369","12amuhyiPbVShkgyULJhJvkuKcX9EmwNw1",1,1
"370","12ANBDgXyWTaiGVbk6GnHc2sddsuE9qbDb",2,45
"371","12anKoz6Nw3wa2xgWobmohFy44rLi8w3Ri",2,1
"372","12anqVXhCjaZwLFredPKemVDan8wK7VQmt",1,1
"373","12AoPbMmnSvugzupHC7kBXJLHY5H7UAeDG",1,1
"374","12ApBCJYun92ARbY7AJ3yLsEWpFhmgrRmX",1,1
"375","12AqH3SAc5SN3pjgBGXQ3d3B6FSxeag4mS",1,1
"376","12AR1bGn5dWR1hHaGCuZ94cuv76V56vx3e",2,3
"377","12ArDq7uPaSHgNKxWAgv3mdTork9c2mjd4",9,6
"378","12ASRrDP2xT9Mbd14617dd5BD4Hf5AeFUt",1,1
"379","12aTkZ1jcDcX16muEg2sgSTG3o2X3Djsry",1,1
"380","12aVDEQ7wNQTYsjwj6Bp2afTF9bbdLqqD1",2,1
"381","12Avfk7tQjaZbXtyYX494xLGxT8JFVNkcK",1,1
"382","12Avw6rFVj1JHo8Ws6Sc36qQvJHxQGHV1W",1,1
"383","12aWRHPeNcJQnZv8Ni53PwTuqEnzA3ynUZ",6,4
"384","12AwRyvYW5L4hXjpLmGWDH64zj77CegNBE",1,1
"385","12AX63ug76ojVk7hrkiB4P99mAgnJkQqSU",1,1
"386","12axyYByiLDc5MicapHURpF43oBPkySoER",2,1
"387","12aYDj7gPuDNCJvP3X2i6GY2ZQRpa9tejz",1,1
"388","12Ayvk9NButPTubNR94gTxq1DYGb7mQTeR",1,1
"389","12aYxdGmFwgjWU4JupNh9Rvp2kNMx9H4nw",1,1
"390","12AZDDDpUyqNEoamFtpWpkiiGHYNNRUeNY",4,6
"391","12AZWw1m5TQWAb1tvbCTqg5qyaajW34WDM",5,2
"392","12B1TFgNKUg7YHLkyNfjDuK8o5Zrob3WT8",1,1
"393","12b244dETzyGttsqvV7tiynf4mkzYu7FYg",8,18
"394","12B2EA3ZwHesyiSFdcd9nk1ELRawQ9Dmrv",1,1
"395","12b37chbhFfoJ8bFMxgub4ys5vKYTHTjHg",1,1
"396","12B3iHf8mQjCdQUMU76GNoyTUVrWNEQUnB",1,1
"397","12B5EfAGPVFptnvrdG1SKJyEH1eeGsi6dA",2,2
"398","12b69r5H6QgCJ25ddJt5yg7A5EYCMrkb3Y",1,1
"399","12B7bqoiPKFtgogijEmufFsUSU6UFvu9eE",1,1
"400","12b7PCPToVKLgVHAvdFMECmePT22xoKWrP",2,1
"401","12B8mDtJYJtpLviF7wkJYLz1p1EueykGVz",1,1
"402","12B9YMHeRdsbn5ezvZCpds4engV2xX8NZ8",1,1
"403","12batJfsBSHd2wKHit3M3kXKUVr5V8oo4r",2,6
"404","12bC1sAuW8cV2XVPMFB1XRgxVH8Eeds3WN",3,3
"405","12bcQ7K44tQvh6Zrn8xZHyZtrVSr15jwXr",1,1
"406","12bCZFp5bsZadASZLhmttrcRfsSRH2Tmjd",2,2
"407","12bDDUNXBRhnYqg4pnyBKRWRoaQgVoVPHa",1,1
"408","12BDfFuLX5ELpfwQiGpTw39ovZokbRhXDj",1,1
"409","12BDQuDWUtzbxjheWLTdK77qS7MWbL8Ee2",2,4
"410","12bGJT7Eh5iY9WAvJaH2N8h2CXFdBNGGpy",1,1
"411","12BhKCzDsZA7E1Qcxy49KQV8762qFPv4Yp",1,1
"412","12BhKVxPFx394PgFYdYEzbzDuvHwbUxT8q",1,1
"413","12BhTnJeALdvRoj1y5MUr7cv3bupb85DPq",2,2
"414","12Bi3w37VH9Av2vNCZf7WPqUVKH2hVJW1b",1,1
"415","12bjnS2sxVZMtQNH22XRVxNhC4d7XxuwYN",1,1
"416","12bkomFuh6NEo4nmQhh5epvF4gY16x73Sh",4,3
"417","12BKp4rkD9oR2DxTvVKm1jWJiC4t1F4k4a",3,2
"418","12bLi8CLsPmCAfuv8E625Rb6ZNRU3hQdUd",2,4
"419","12bM3ArghZrknWqVUgH1qWQfLyG3hEArMw",1,1
"420","12bnfPtvygTakLypKuqt5cZTy1w26LtKDx",2,6
"421","12BnqotVQjPgH3AevNGKY3C9ZBRYKJY2zs",1,1
"422","12BP4YVaPVZJn7TEwXLmNo6xkxVNoUN9yJ",2,1
"423","12BPQ12DxA2fGL9d227aRRpEPPQGYudaDj",1,1
"424","12BpuwoQbFXXcC3CtYGUsqBuWbVdoLgrQa",27,22
"425","12BQetRZSpUD1iPz1pFtHXBdwZ4tvae7tb",1,1
"426","12BRV9BQ3Zu4QTYQfjdgsha9GXsLXHMHHu",1,1
"427","12bSnn916mRCviLLaHgoiKrE8gcMRR7nX5",1,1
"428","12bSNukddeLXTwR8TMg7Bnh62dhbfxkhk2",2,1
"429","12BSubxxPsGB3QpN5PEwJ3at4Zp6CiLoSS",1,1
"430","12bsWt54ZQdK6ZVJHyDbyobmkHM9hv4U35",1,1
"431","12BTouEjWdich7cbP4CjrjCK2ZRjGfXmNQ",2,2
"432","12BVDgiejf5WJRb9eJWATVTqTGSh261PaG",2,6
"433","12bvEYSJubiULiDHwfmeFUiqDnEeuYi17E",1,1
"434","12BwchUhxjzoQyVNsYGKFjNgZy3ejSKGSQ",6,3
"435","12BWepZoziyx2Dbc9WeAYxXFQVW4WU9f2B",1,1
"436","12BXUnGE9MGoxGSbtSFZ4h4HZa1v4XWpp8",7,4
"437","12bYqKzCRJPhu75dP3NPtf6C2NX3dHAXiU",28,388
"438","12BYRAzsLRy9sZrX22DaRrmEoinDKUzk3J",1,1
"439","12byutpYf1xpH8fR4qBj4833x2t94rSr8X",47,41
"440","12bzhtdr2kx5Tum4MJqmsfiePnKFvQLw7L",4,94
"441","12bzx6JzzBHCmpEJL1fPq8gucZqJgxcTQj",1,1
"442","12BzZsqw2YskmFqKFza8vzcNmVzxhcR3as",1,1
"443","12c1b56FQ9ngNHFDkJRLrjFXYJwebzTtGN",1,1
"444","12c1pZVTpx7hyxp1ksxBZhRMLZkwcVcKkR",1,1
"445","12c3Y1G7HYQmBJYsQwbnzNHuAUgAbmKHKj",1,1
"446","12C8gJEYL2jnqR8hfZS2onxpUgzJ62gEDS",1,1
"447","12c8MtH9nfHP3zTMBiSj4F37eht5uwnnTv",2,4
"448","12C9t2vkiANF1DEY4ihk7AYM4Yva75qYXb",2,1
"449","12CA3Fnp4JPbquBdDJnEQ5t1CYFZuwVFuc",1,1
"450","12CAnjCQS9btsbStg5ViovZ7TUfx6ZdU3R",7,18
"451","12CbHJ7Kw2wQRJz1U5wufwFUwfFGzaKXoC",1,1
"452","12cbpzn5DUoSaCgzTKBFZrc3T5ZVityTia",2,1
"453","12cC7BdkBbru6JGsWvTx4PPM5LjLX8g49X",2,78
"454","12cd9m2sSWVf89pFG2UB2Dwy9Bxb9ux8ks",1,1
"455","12CDdGMMhgd9uovrM3FGvFL2B2RzB3Srxn",1,1
"456","12cDfJ4v4W1SoTDwmJMuDBZsZ2jeo2Rnjw",2,1
"457","12cDPWhr69kXdospMufYV8hYumAXp9NFcQ",1,1
"458","12CdUDAPT8MPRhxbDUvovgNkxsDbc2S6at",1,1
"459","12cdWZyFgmhuj3mrvUhUjmVfjJ8duSG1Vt",7,3
"460","12Ce3gzBBY5F2hZRtf9xAkrEvC2qoCjS4a",1,1
"461","12ceKmVtSLLuwg817SHciTsJQVrTgG16DN",1,1
"462","12cffC1VPNXDPXea8LXF1zpMCrmV4SY1gf",1,1
"463","12cFfdvq4Rn4DLKHhNp6pLh4jvoVgzKMXu",1,1
"464","12CfRzCVaKUJK6YoUBuPuwUeNSKTZRJbAh",2,1
"465","12cG9mFURnP64v9r8mSz5RGFxzmmc6qPJ6",4,59
"466","12cj6rphJxN2vMTiVWLRGUMHPhSgtuhXwM",1,1
"467","12CJSd173Ui1PDcV5yWqYjT6j8rWQvCswM",10,18
"468","12cKzKsZgTAjjiHNj8fwmab7KLnzfu8Hn1",2,1
"469","12CM9Fi4RUXtvqWrcAo2eDwcCF4XZsdeS8",2,2
"470","12cmaa9iJeqR5caEvxzhrPHA98BezARVUg",6,31
"471","12cmoy9PMnwYvq5oBUr5uJHCPHzH22joiz",1,1
"472","12CMXf6LXsBxv96ZW8oMR35187wBG1RucV",1,1
"473","12CN3qmzUdvPQBxV5t8SGSBwuee7ssqz9Q",3,1
"474","12cPmEhNQMfxRin88G14sD9qVXLdb7nuYi",1,1
"475","12CQ778zrTQifpDbBQMsdek2z2t91JLmGC",1,1
"476","12CrtFJpbZECowo6CNneddLrbRmQzw67sh",2,11
"477","12CRZuFvi3HUmL14vr1BbpujJwfP19vhwb",1,1
"478","12csjd8h82Xv9qmG9E8bfgtSEn9uSYm3Tj",1,1
"479","12CT3Ue3uD8YKR1NZBQwPQb5PRZaZ1xFmt",16,26
"480","12cT4Rs3nWy9tP547UGEmi7gyzLUAsc2WW",1,1
"481","12ctYHeiFehPk37ZiSZAEa7WEDfMrK8U3t",1,1
"482","12cUWYn6P23jC5Ld2FusNLvySLQPrYhSJD",2,12
"483","12cV2p8DCLu41gRPMDTZ73uzXiSKtRtT3L",1,1
"484","12CVMqXRcG6h3zM9mYczuWKfUR9Hq3VPtb",1,1
"485","12cww6J8Wkd6NTZLuw1KGVqcBbdsJACgqp",1,1
"486","12czX1hT27YQRL95zoTqgjqAQKAHv9qYBD",1,1
"487","12d1EgCffr1bbLozB7ZkCMbqWqxqKNkyQ8",3,8
"488","12D35WpRnFkkKFJ1aoJJFyNw7xH7mmD8Pq",2,8
"489","12d3axMf4WPzYt1jWAh21XzRBjQgxtDxoD",2,1
"490","12D3GL2NBYsaP1RgnuQw8wjwqGY2sgC7Vi",1,1
"491","12D3ma6KQ2pSoEFaVzh8UyvHhuJXkQVh4Y",2,2
"492","12d3Sqe25MYMMHkD2K9JVPCNygwqeMtMEd",1,1
"493","12D4bWbGi24DS5JCNZtzd2eiW8gNMrUbzS",19,49
"494","12D54BV1qmoKMjGADjC5d1VrwYHeBCUBJC",2,1
"495","12D6D7izwAdPb7thyyk8hboWoAeP3y8b7y",1,1
"496","12D77aK7NSrXGMCCeSELbxFAmqmX7W3Tmt",1,1
"497","12d7MFd2FP9sBNSgpCF6bfm43EqfLpUsjC",5,4
"498","12D8HEt1VQBsXJeNR37UToGKsfTCok19r7",1,1
"499","12d9rMnjnwyJ72myH9kzVizPc4SBqhxMoU",2,106
"500","12DA8mpQCnTB1cEHLPFU7ckP44zN5Xmgu3",74,27
"501","12daf167zGYncCUCJTy9bDJkx4Lk4cE8ti",4,2
"502","12damPnezK1owvcCNcY9pn7owcKRwS1izx",1,1
"503","12DB6XYaJCCfrbX7YBTwKLcWmQkULrSLEs",1,1
"504","12dBBJgnZopujp5Fj3yhvbGy6YjrYVbDdx",2,1
"505","12dbxAkjBt1FoBPGEGjLd5741AnUYwpJDo",1,1
"506","12DdeKwd9nFvFED6kzZPavKyYEJS9Tpr6B",2,1
"507","12DduDinfeG77MBquCLFiHuANkiDB5qjmT",1,1
"508","12DDVh2MP6S7367rQvYHSToTf2QdQZjvLy",1,1
"509","12dE2KFAfjDUvFjoSUbhBV9tS6MKv2E3EJ",1,1
"510","12DEpd9YPkC4n4WCsbpyMgZvTEDUtKkdHt",1,1
"511","12dG5xJdse5CFSFLRm3Az8Esg2AFJUcbYU",1,1
"512","12dGMtUma8dxpHaqtPpYWLvxdoQGkc8TTe",1,1
"513","12DGPet1bHvUwCZVXt5o24QsYJ3k3cudk1",2,8
"514","12dHqMeG2pYYhSdiSDXdnPXhJ8JvC8Urdn",1,1
"515","12dhs43t8KoYevPvyJNH7AL8KSZBLG2jTt",2,8
"516","12dHWwp9hhc4vjcPeCGcbUWp3tbSYzE9cq",9,61
"517","12DibtQE61xpf4kA3Am44yhy7ZjtP2mTix",1,1
"518","12diXZ34qKfuE8FbMkMW1t8eZubcBZZvnw",1,1
"519","12dj9v2h7eRDWkCb2TMPTUK6NDEE3UUPMQ",6,1
"520","12dJN9gumvFdhT7WGjqMCCxSb9maJuvuE7",2,1
"521","12DKgtpJWQqhoa8Mg49jb3n9CN2kPzfcgp",1,1
"522","12DkRDeZyp7AKU7o6eSW5fEC1Lqd9S2U6i",1,1
"523","12Dm4muC1hwmBfRCVpJkxgP5fTNYZ3UQir",1,1
"524","12DM94HBYkJZYicaEDFjAep6uFY7vnbAvj",1,1
"525","12DMPDGDqUz41J3DPcF9FU5obbZfCerjz4",4,2
"526","12DmZ1YtW5bo1NFjgpqy5SKwnYUVgn1KRL",3,1
"527","12DP9NF5mNZrviJtF1D2pChQUsGzfC9cnX",1,1
"528","12dPbRd1uZwd5UWsAophZDF9gLWHQS67NC",1,1
"529","12dpKo32YTcS7Gt7KVDYT89FnEafxjAdV8",1,1
"530","12DPuKQvs222dckNxsVTUQg6sN9KCLJ5xh",3,24
"531","12DpUyJbA98EqxZgbeuroKBCZeYmWk4CJz",3,2
"532","12dqGPxHfVcvjMNxsbVZCc4QzqyekmZGzQ",1,1
"533","12dQHtdRHgWxSPwiZLbniHK5dS7KEPpPP6",1,1
"534","12DqhtRqaAcPzK1Hw71axstZ1YWqAda8nR",1,1
"535","12DQLQQjhPh7E25uUaYAzmKokTLtrmhWfj",1,1
"536","12dRugNcdxK39288NjcDV4GX7rMsKCGn6B",2,1
"537","12DS7pBN4emNkbTU899jAKQeae6QnV3gXV",1,1
"538","12Ds9kkCKt3JX8Vc8uF9kEUMqD2jdKpr9R",6,12
"539","12DSdasZgzwv2GeUsqtt19aS1ZTwyiBxYZ",1,1
"540","12DwyXZa2GXTKWf2CcyYPL92ejanMzGTMJ",7,12
"541","12Dx9RsTbj3iRCZsW5LwxXpEFb9LFnEjYy",1,1
"542","12DyzwsG5fLVKxbPRSkvGNoyt3Lbokn4Sh",1,1
"543","12dzrftyWkNSKmybiRUvuZB9qPM2tqsfA9",2,6
"544","12E2c1TDyTys8QGYXMqpzbVS6iJv1ZTu5N",2,10
"545","12e3Eva5WkXcqKcg7cHSjrxHku1tLuNZFC",1,1
"546","12e3gzUsDsQ3Ws4hHXEAzKucFAu23aD4aV",1,1
"547","12E9DNwqrTUHSkB6Rc2utAC6hkESJNyLAz",1,1
"548","12E9mBBNx4gnHESPQNQVK94zp3Mm3omfSb",1,1
"549","12eaC8n56KUN9RoUBuatgGid3TWKP6NjY3",5,8
"550","12eaFmQKSBsUuWY9hHje53k8DYCBTf8Fh6",2,2
"551","12eamLSaQgbaUmTtm28Ttp3KBqh63Pqnss",1,1
"552","12EAqA76RQBktQ7rHXYESDuab7k4gip4md",1,1
"553","12eAqd57wN4aeWAxuDYeZL56wK7mRwLa29",1,1
"554","12EAQqpVY2AFHqnHkQjXEZ4XEPL8En7VQo",2,2
"555","12edoH5NGJGEU597cmYdwii4jtt9A3E9PP",1,1
"556","12edUCaxy2gGPMRjcJMGmgxip75jZ8QaJg",5,52
"557","12EE1ZWcXt18rxdtXV11EUSnApMrrQRCYo",1,1
"558","12EEdniPfzUNPqMvdNCvW9Nm2uqkcmYBtn",1,1
"559","12EEUUzdjsNq42cLpxTpzEtpMJKK1r4FPp",1,1
"560","12EFpk37ajeqVgsyDEuhsFsSbTzKRFreaS",1,1
"561","12egfuL7m8K94shD6utpycYP1MHCctV4aA",3,3
"562","12egTWTSi93ve57Tk6wLiqiV2Fbx4ZPSf1",1,1
"563","12ekevNMRWYDXJjVDZv5o3Mty7YKBZooHf",1,1
"564","12EkPWU13wh547miP6tcmZmNWN6ww62u7s",1,1
"565","12ekQK8H7s2iq5wppZeM45ttGjDod1Xw7L",1,1
"566","12EMAbSboa1nvg518vcjvogSL4aDwaUCv9",111,276
"567","12EMaHiZG75ztkjUjuPZhQDcyW89qRJVuR",228,103
"568","12Emqk6kQvWUf2SrUNVeTahdyUGWsEi4qo",1,1
"569","12eoB1nosfv6s1NETXaoJDfHvVq5qKWBSC",1,1
"570","12eon2PmvmngvJNJiCxMH8jwwsk7GnudWm",1,1
"571","12epiVBvAVzxXbnZ4z8L49WthWTRMJGciF",1,1
"572","12eQHpHdB9DaFEPUH694DZAzUYfquk1oJv",1,1
"573","12ErvVrYadMpboS5wfuZUeB54cm6A1Yc2W",2,1
"574","12eSLZvCviRJcRe3k61pyjMJrmacBXuYUE",1,1
"575","12eTMQ98Ku67p9vHgkpehRadhYMUFvX4i2",1,1
"576","12eTnEGWBCZuK23EQabzY7iXPpAQuv5W75",2,2
"577","12euazHNsUrq3CEcuNhu1f3c8FmHDA4jLe",1,1
"578","12eVBhySYNK33Fff9u21w2SxfJ7JGsvYBH",1,1
"579","12EvBWJh4urSrBAMZfH1F7WzG7GmkxWsz9",1,1
"580","12evjox46GzUv9DJhfcJ2U1PJ275F6BJos",7,5
"581","12Ew6jDL3Jq4Pi9gjhji1a5gGRxUmviycG",1,1
"582","12EWiXWPdFrWksZCMkyuC3JWrscDgLs9LY",1,1
"583","12ExQfpq3AXfrhEMGDxpYWMxoe6bZs66h1",1,1
"584","12extGn3iVEUi7rN76RJQ9q9qJxtvjqBqR",1,1
"585","12eySFFszmHYMHREcCCoAjxRv3mJ42ZCyQ",1,1
"586","12eYvGmb7rA6fsaXd3N2TpcCCFF9TvmDpL",1,1
"587","12eZmG3EgB3Vmb3TTaTJ7LjHtNYpfAF8YD",2,2
"588","12f1rzZP1MJVH43iXKn8sMzBsrv9TuVJHi",4,2
"589","12F2VMvXi7mu6829PtpuvAPkdQ1EZ51mSV",1,1
"590","12f2VwDKQQ6ftxKyQY2RjuneLuuKDW7kZw",2,2
"591","12f3ZU9PTGqRvEJ2XAbidnjZ7H8YjM1XsQ",1,1
"592","12f7Pq5EuEHHG3d67x7Wn1vE4k3ikwyiMM",2,3
"593","12F9KUMU1QcDepVxb6aa8wzjidvCk7Sigh",1,1
"594","12FAAgLh7etu85LYjpwR2yQcr5364jZFKh",2,2
"595","12fB15AVwFaacrpLhgsi7gDBqZdH34JEut",1,1
"596","12fcvTqofepaTfxJpaA7m2tXw5f3jc9Amt",1,1
"597","12fDcW2TvZQqYGQmEsjAKtzb7iet3MGxSf",3,5
"598","12FdPVtqW3C9nvsnw3wSKCFUcK2EuHs5pF",2,14
"599","12FdsTisz9vVLJmNACFr3damPnkoAh8LCX",1,1
"600","12FeSoHw6gz28KaU8pGcKCWCQY8Bzji6o1",1,1
"601","12FEYkCL4zhd6QEZ7LjX1bMu24KJDcFjBL",1,1
"602","12FgGKsMvyUP5FiGSopsoUnwgQ6u6Wcm4Q",1,1
"603","12fgVJsFHSpjgrpvdyFSmWYdZDJUvoj37K",2,1
"604","12fJN9hNaXxRniKHtbPBbkAGL2hwMwTVCq",1,1
"605","12FkbhiunPx25QawxTC59ARJe8ESGVnU9z",2,1
"606","12FKxQjnCQ6kXKoy2wjo3R5To73yxzY2Ri",1,1
"607","12FN7AGRxadPz14LJeGsAH5TeeohMWQvFP",2,1
"608","12FomHHBiqQY7XR8fkUpYeYqY6FJ1uGRWD",1,1
"609","12Fpg8UKKxNFudhS4uRudifsHkTGASwBYg",6,76
"610","12FQmMHXFYYdXG6ZzpqHVuTUKQxjcrBrxd",3,2
"611","12fR7gsqXbghJ6tUSkcfhNxr4jnYdEaEhQ",43,20
"612","12fr9SPXoFHFop1r64FhAMf5HVWcTcidtT",1,1
"613","12fRfrKxSGw9nAK16iqfA3nnD8mvpuymUr",1,1
"614","12FsHLxZKHMW9ZWtMXYf4GSbVbuTxFp5Vd",2,55
"615","12FSxxWsyKuaGCTE8zoUj5Z9jhLzrtgM66",1,1
"616","12ft8MiN5sM3BtxMYMndiNGZWm9vg8iUM7",1,1
"617","12FtZ15HoennPzgdxPPRSoEAznRHzwKuAH",4,2
"618","12fTZv5nWTB15tdVdPcPW1UPuK6u2pommz",1,1
"619","12FUf3L4z33GFMSm3xF8mcg1YopkLCYYkH",5,7
"620","12fUZD44t6psBtebzv7WXhSV7GhU3F16TV",1,1
"621","12FxsFAVTr5tznCbCxaNhcciiXk5KYAQtx",1,1
"622","12FyGyrH2bAKgXJqGezNFyrFm7vCijgj38",7,2
"623","12FzU8VPEZ6g4sqV2K4YVrSC5hVaCodddo",1,1
"624","12g1CcTpmynadamUQetgGPCehSf6dyJNBq",1,1
"625","12g1DTXNVDyWBsYbDB3xuvydJCy64z8t94",1,1
"626","12G2aTwCKQrgwBx7yVfF37ZKFHyh12F78P",3,8
"627","12g6AFBGzbUuPMn7XjFA8dQ7oWTHKKLmis",5,2
"628","12G6Qr3caxd3DQBF64ZDsC2gVKaHADNfwL",5,3
"629","12g8J4HJGxn4ZQButhCmgDnURTFPT6y6Hr",1,1
"630","12G9WPbktTrvjr1EGfnQCZ5WAPaTU7BJd2",4,2
"631","12Gai4BpFAS6U6RUP333bVumxHvmBMG5W1",1,1
"632","12GAw5DayGgE3RNPf98DMg1c6QXGgUfssB",23,265
"633","12GBPJ2d1iP8j3RfBb12gBBCvED6D3qog5",2,5
"634","12gbuEbsPZpXnBeV7QWMvtGiuq7FqdhiBX",1,1
"635","12Gdde56cqDXA7ocbivruFmCzNvdh2KgqC",1,1
"636","12geBY8T72FFhCYkGRCGtiiAqG3T8LTcnG",3,22
"637","12Gf3VAeZrs6wh2ri2VFjnAa2DYoLqTwNr",1,1
"638","12gFtBYKzQ9Lr778YdaVccTPdSFuRHSy2z",7,263
"639","12GgNvnTRwEG5ZRXakKhA2NKDJiJFbh71T",1,1
"640","12ghfTEQx1tVnfnDWDjoHD2bfMxbGXfZqY",1,1
"641","12GJTq26C6oTc9Sa6mSWZ4cq6u13NL8FV1",1,1
"642","12gK3sQTNgPvCpetHCxZm8am2bNCTbBSuX",1,1
"643","12gKBhVSuiJZd9QZR2v3jxJ4hhimASvUWJ",2,1
"644","12gKCM41hZCvkJtfXJ6x3e6fsnwMBEMYDo",5,10
"645","12gkCSKn1Y6fQ3MGr6RCtdGVDyHuLAJUEs",1,1
"646","12GLdZEnectaZamoH8RC8U72kjyp6dWbNM",1,1
"647","12gLshNQ3aoXBLyfK2mmE9Aj9RENNpQ1j1",1,1
"648","12GmhoBCqmytiApKiwGPNAwsNkvwLqJvqm",1,1
"649","12gMk4U35XDTQGC1jzh4CJixCKV7yDDTuC",1,1
"650","12gNDfzPhdLZMvHSMntPnWA7W2fXExvies",2,1
"651","12GNJLRS2d9bJfR32TzofUtyBStN9LzvyL",2,1
"652","12GNx3AkK3vvSAEgQkhh9P18Z3hbfYsPbf",2,3
"653","12goeAehpRPvUtLPj6xZpnHcFMDMLG3tB8",1,1
"654","12GojrC8h5LyqaunjvccVZzmNgkutmR9WH",1,1
"655","12GpCZLpPRsxLf7Skvvq6mEbeCP98uiFxq",1,1
"656","12GQQnf3jX4tMrodz8TdTRMHkr6HPije1t",1,1
"657","12grkTfkHXH2qsRzGWGGKSKyrbHwLXykfP",7,12
"658","12GSM7jn2nLYNZeGQqTaKSZYCbYnFyZvfZ",2,1
"659","12gSRDwvjuPENgwtfWergnzE2B5UsxNNJz",1,1
"660","12gsZ6q1TzW4KEcvkbB4s17ZgtiG5HmqG6",1,1
"661","12Gt7KoncTNXbZWprWH2fc13bGArmeuZCY",2,1
"662","12gUbSupDtypKQMexzPNw5YuCFDVA2wEqG",1,1
"663","12guNHHLPigRAskyUedRoYm9QoUUzzzGL3",2,3
"664","12GvEXxoPoMwNrA1ybQesRUAr1uL91sNW3",3,3
"665","12gWkd8mYj9QYCNZ7UAQCrPZK81NHXBauN",1,1
"666","12GwPaD3RccduoXVBbgvKdX5TBVpSo2K2w",1,1
"667","12GxgzHjKWabcNbHzL3MoYmPmB4bfvxEZg",25,169
"668","12gYdqoXAxrzPdCvS4izgG1x3HzGkKRkft",1,1
"669","12GydTyPKVYWXUZthjdBnjkR7d1bgHjKye",1,1
"670","12gYM5kASNicxj47mKNbYEYSn8qSgdPaFb",1,1
"671","12gYXKKmANKnEWcdadkdEB3hSfKzMo9pFA",1,1
"672","12gzM1GWm2Qemkmr3PBP4JyMTZ3Gf5vY6C",2,2
"673","12H1YxFNKPR9nitEuTzxrhRzyqkmYyNuz2",2,6
"674","12H2v28YDYs5CnPFtEpJLVRMeHEZwSECVP",1,1
"675","12H2viNmDYNZ5McFZJuva2jR7LauXMjaNj",1,1
"676","12h355fscnkEKsHcesnfjBcow1dXGNauS5",1,1
"677","12h4CCH6YhhXNMxuEtKQNaEEWgb7xXMPjx",1,1
"678","12H5CAkWQ8yJ8w7TD54Kue7uQTj8skVw1W",1,1
"679","12h5CU1voVDwE75ZxJDbzyGL8HztmDLXap",1,1
"680","12h6EQX8VWyiFJetu4SJztbNeXyVX9jFeK",3,13
"681","12H6rSW9vx8AwQY51vq78wNupm8ppr21Q9",1,1
"682","12H6V3boaDib9L8HyJusUsCB4z9MTmpPJc",2,4
"683","12H725rucWS1aWXAZYHhLJmCM2VL7B69Qw",1,1
"684","12h7Cw3zERvxmxEjg1uxRYpx67o6xfYbKK",2,1
"685","12HaHeWXeUVNRgUDJdcoDdkaLX3UcDgCap",1,1
"686","12HaVrpXkLr2UnkMf6X9bY11cuNrZUdUnV",1,1
"687","12HAXycxVrgdpPVU5Zbz3Yj8ZF1ZWESyCL",4,1
"688","12hBxZ7mzn3LgT3SjCsS6yS4tVefPBWCPt",150,329
"689","12HctBJxTFWpGgiPfvNCLdwvdipeEUP3JH",1,1
"690","12HDpZCSchqpKHydXahDpvDZqQHVDhKFhA",1,1
"691","12HdUSEZ7TqhEwmm4DTHLHCnxsp6BvggBV",1,1
"692","12hEj8bzHk3Es5oXBx26W4KJS59i3cayaC",4,3
"693","12HEZvygga2A2g4UMFqHhc8st974s11CPn",1,1
"694","12hgHVEk8pN6iwZgDojPFaD5FJfmvBqtw3",2,1
"695","12HhGQqswrrqm2E731Ms9TgGHztJX6E31G",3,11
"696","12HifUg84ftGTzM8XdoU6siQfKrVP9vHWd",1,1
"697","12Hj8WDdQKMFoLZBytCdfdCTjBdF16MgAb",6,54
"698","12hK2Gfrcd8WtwA7Q2mVk27EaJn2uVhZNa",1,1
"699","12HkSPc875xR3dL6SdYXfWqgc3KyxjG481",1,1
"700","12HL9jdjSyvT7v5ncd3NGrHSwxKCwYYgkQ",2,7
"701","12HMXZFbTFuYdyBBpkuMFcmCw5oafmEEmG",1,1
"702","12HnjBzzndosxFc8k5PKXbx5oonT5WeF6M",2,30
"703","12HoWZMTzbN5CajUUitTD6roAgZspCg79V",1,1
"704","12HpeD4QYWmvdsM6tNGGKo5vRq2iyFLKY8",1,1
"705","12hqr9GSUN8cZMXDjTniNVMNYbF9mAfSAA",4,1
"706","12hR2Jvzq7uLtLthh188yLDU1CsNBLgMkk",3,34
"707","12hrHCwxQ4D5e7tGLvK6BU45asadytgWSV",1,1
"708","12HrsKKVt38W79x2QMHeuA92mUEw1smeWh",1,1
"709","12HSo1nRg33gAXmjn4qdscTmg7mraqL62u",1,1
"710","12hSp5Bqyo33hjyhHT3KD3dQqXa7FT8MLZ",1,1
"711","12HtEq7TdqYSYE1BvFSVucWrrrnNnUZVFD",1,1
"712","12HtHmnHYNzak7XqWvTFLirDK8wv49FueG",1,1
"713","12HtVjtwJBtnaR5UXNYBt5M9JixMQgXx36",1,1
"714","12hTx7u7AqdNr8qo4UFuLwb6XAVjoDioax",1,1
"715","12HuhsbWGQhyQNDDdijdYyiX1bkVLufs5m",1,1
"716","12HwDcC8495oorXLLzHovzsN9pR6e3Eh91",3,16
